	D10f	D10s	D11f	D11s	D12f	D12s	D13f	D13s	D14f	D14s	D15f	D15s	D1f	D1s	D2f	D2s	D3f	D4f	D4s	D5f	D5s	D6f	D6s	D7f	D7s	D8f	D8s	D9f	D9s	H10f	H11f	H11s	H12f	H12s	H1f	H1s	H2f	H2s	H3f	H3s	H4f	H4s	H5f	H5s	H6f	H6s	H7f	H7s	H8f	H8s	H9f	PD10f	PD10s	PD11f	PD11s	PD12f	PD12s	PD1f	PD1s	PD2f	PD2s	PD3f	PD3s	PD4f	PD4s	PD5s	PD6f	PD6s	PD7f	PD7s	PD8f	PD8s	PD9s	W10f	W10s	W11f	W11s	W12f	W12s	W13f	W13s	W14f	W14s	W15f	W15s	W16f	W16s	W1f	W1s	W2f	W2s	W3f	W3s	W4f	W4s	W5f	W5s	W6f	W6s	W7f	W7s	W8f	W9f	W9s
PD6s	0.9784285714285714	0.6145714285714285	0.9810714285714286	0.648	0.9335	0.7721428571428571	0.9865	0.5778571428571428	0.9870714285714286	0.5785714285714286	0.9825	0.7165	0.9613571428571429	0.6496428571428572	0.9824285714285714	0.677	0.9888571428571429	0.8943571428571429	0.6508571428571429	0.9869285714285714	0.6073571428571428	0.9626428571428571	0.7150714285714286	0.9803571428571428	0.5704285714285714	0.9767142857142858	0.7342142857142857	0.9746428571428571	0.5648571428571428	0.9904285714285714	0.9898571428571429	0.9390714285714286	0.9945	0.8222857142857143	0.9870714285714286	0.9328571428571428	0.9932857142857143	0.5925714285714285	0.9912857142857143	0.7726428571428572	0.9942142857142857	0.7521428571428571	0.9903571428571428	0.9202142857142858	0.9907142857142858	0.8866428571428572	0.9888571428571429	0.9675	0.9934285714285714	0.8743571428571428	0.9935714285714285	0.9835	0.5337857142857143	0.9863571428571428	0.6428571428571429	0.9865714285714285	0.5268571428571428	0.9905	0.5564285714285714	0.9897857142857143	0.6128571428571429	0.9861428571428571	0.5214285714285715	0.9871428571428571	0.6230714285714286	0.679	0.9728571428571429	0.0	0.9889285714285714	0.6016428571428571	0.9681428571428572	0.6519285714285714	0.5211428571428571	0.9878571428571429	0.7131428571428572	0.9776428571428571	0.6265	0.9799285714285715	0.6018571428571429	0.991	0.7085	0.9762142857142857	0.8187857142857143	0.9857142857142858	0.7235	0.9479285714285715	0.6486428571428572	0.9424285714285714	0.7048571428571428	0.9812857142857143	0.6611428571428571	0.9849285714285714	0.7306428571428571	0.9855	0.7645	0.9848571428571429	0.5904285714285714	0.9858571428571429	0.6775	0.9848571428571429	0.6908571428571428	0.9839285714285714	0.9766428571428571	0.6025714285714285
PD7f	0.39485714285714285	0.9971428571428571	0.4905	0.996	0.2963571428571429	0.9987857142857143	0.49614285714285716	0.9962857142857143	0.6383571428571428	0.9945	0.47564285714285715	0.9850714285714286	0.4375	0.9971428571428571	0.5051428571428571	0.9822142857142857	0.38885714285714285	0.6668571428571428	0.9980714285714286	0.9008571428571429	0.9976428571428572	0.5376428571428571	0.9990714285714286	0.4612857142857143	0.9919285714285714	0.6857142857142857	0.9992142857142857	0.7262857142857143	0.9946428571428572	0.9592857142857143	0.8701428571428571	0.9989285714285714	0.9616428571428571	0.9960714285714286	0.9037142857142857	0.9985	0.9726428571428571	0.9676428571428571	0.9305714285714286	0.9901428571428571	0.8727142857142857	0.9970714285714286	0.8124285714285714	0.9978571428571429	0.8477857142857143	0.9957857142857143	0.9398571428571428	0.9994285714285714	0.8953571428571429	0.9959285714285714	0.9431428571428572	0.7375714285714285	0.9918571428571429	0.5767142857142857	0.9380714285714286	0.8370714285714286	0.993	0.4065	0.9932857142857143	0.7129285714285715	0.9945	0.45207142857142857	0.9931428571428571	0.6704285714285714	0.9898571428571429	0.9952142857142857	0.6935714285714286	0.9889285714285714	0.0	0.9823571428571428	0.902	0.9600714285714286	0.9775714285714285	0.9507142857142857	0.9882857142857143	0.8790714285714286	0.9887857142857143	0.9290714285714285	0.9842142857142857	0.9649285714285715	0.9953571428571428	0.9055714285714286	0.996	0.8503571428571428	0.9820714285714286	0.7238571428571429	0.9952142857142857	0.8876428571428572	0.9795	0.7055714285714285	0.9887857142857143	0.5169285714285714	0.9965714285714286	0.9252857142857143	0.9968571428571429	0.8965714285714286	0.9920714285714286	0.7184285714285714	0.9677857142857142	0.8074285714285714	0.9907142857142858	0.8246428571428571	0.7034285714285714	0.9409285714285714
PD7s	0.9728571428571429	0.5144285714285715	0.975	0.7436428571428572	0.9369285714285714	0.6341428571428571	0.9772142857142857	0.6607857142857143	0.9765714285714285	0.6869285714285714	0.968	0.7632857142857142	0.9507142857142857	0.7517142857142857	0.9703571428571428	0.7422857142857143	0.9807857142857143	0.8955714285714286	0.5755714285714286	0.9742857142857143	0.7032142857142857	0.9575	0.7842857142857143	0.9703571428571428	0.6807857142857143	0.9637857142857142	0.7966428571428571	0.9732857142857143	0.6083571428571428	0.9825	0.9794285714285714	0.8640714285714286	0.989	0.7205	0.9784285714285714	0.8528571428571429	0.9875	0.6035714285714285	0.9824285714285714	0.7463571428571428	0.9907142857142858	0.6823571428571429	0.9801428571428571	0.8399285714285715	0.9797142857142858	0.8035714285714286	0.9730714285714286	0.9507857142857142	0.9868571428571429	0.8238571428571428	0.9800714285714286	0.9697857142857143	0.5727142857142857	0.9707142857142858	0.689	0.9747857142857143	0.6597857142857143	0.9882857142857143	0.5805	0.9823571428571428	0.6760714285714285	0.9695	0.6305	0.981	0.5595714285714286	0.5895	0.9594285714285714	0.6016428571428571	0.9823571428571428	0.0	0.9662857142857143	0.69	0.5762857142857143	0.9743571428571428	0.7695	0.9650714285714286	0.6625	0.9727142857142858	0.6740714285714285	0.9844285714285714	0.7610714285714286	0.9622142857142857	0.8445714285714285	0.973	0.7559285714285714	0.9360714285714286	0.7626428571428572	0.9156428571428571	0.7563571428571428	0.9605714285714285	0.7549285714285714	0.974	0.7592142857142857	0.9772142857142857	0.7987857142857143	0.9710714285714286	0.6230714285714286	0.9781428571428571	0.731	0.9744285714285714	0.7364285714285714	0.9697857142857143	0.9639285714285715	0.6017142857142858
PD8f	0.8966428571428572	0.9748571428571429	0.9392142857142857	0.9748571428571429	0.9497857142857142	0.9817857142857143	0.892	0.9738571428571429	0.8754285714285714	0.9764285714285714	0.9157142857142857	0.9734285714285714	0.9352857142857143	0.9795714285714285	0.9573571428571429	0.971	0.8018571428571428	0.9173571428571429	0.981	0.9136428571428571	0.9748571428571429	0.9447142857142857	0.9869285714285714	0.923	0.9747857142857143	0.9518571428571428	0.981	0.9613571428571429	0.9730714285714286	0.9864285714285714	0.902	0.9922857142857143	0.9905714285714285	0.9803571428571428	0.9841428571428571	0.9876428571428572	0.9878571428571429	0.9563571428571429	0.9735714285714285	0.9634285714285714	0.9788571428571429	0.9748571428571429	0.8532142857142857	0.9862857142857143	0.9186428571428571	0.9779285714285715	0.9752857142857143	0.9906428571428572	0.9302142857142857	0.9776428571428571	0.9777142857142858	0.6483571428571429	0.9657857142857142	0.9302857142857143	0.967	0.9767142857142858	0.9695714285714285	0.7202857142857143	0.9672142857142857	0.7662142857142857	0.9689285714285715	0.8990714285714285	0.9705	0.8732142857142857	0.9712857142857143	0.9721428571428572	0.876	0.9681428571428572	0.902	0.9662857142857143	0.0	0.9571428571428572	0.9587857142857142	0.9273571428571429	0.9722857142857143	0.9542857142857143	0.9687857142857143	0.9337857142857143	0.9584285714285714	0.9373571428571429	0.9735714285714285	0.9030714285714285	0.9787142857142858	0.8987142857142857	0.9600714285714286	0.8451428571428572	0.9764285714285714	0.9410714285714286	0.9551428571428572	0.8157857142857143	0.9763571428571428	0.9368571428571428	0.9742857142857143	0.9735	0.9836428571428572	0.8587142857142858	0.9735	0.9094285714285715	0.9530714285714286	0.9062142857142857	0.9710714285714286	0.9385	0.8669285714285714	0.9599285714285715
PD8s	0.9484285714285714	0.7275	0.9699285714285715	0.738	0.9064285714285715	0.8272142857142857	0.9545	0.7084285714285714	0.9556428571428571	0.7139285714285715	0.9457142857142857	0.717	0.932	0.7773571428571429	0.9490714285714286	0.7330714285714286	0.9560714285714286	0.87	0.7402857142857143	0.9245	0.7028571428571428	0.9282142857142858	0.8012857142857143	0.9402857142857143	0.6924285714285714	0.9688571428571429	0.7858571428571428	0.9710714285714286	0.6941428571428572	0.9642857142857143	0.9332857142857143	0.9135	0.9795714285714285	0.8298571428571428	0.9442142857142857	0.9358571428571428	0.9713571428571428	0.648	0.9455	0.7827142857142857	0.9521428571428572	0.7324285714285714	0.9405	0.9191428571428572	0.9068571428571428	0.8592857142857143	0.9603571428571429	0.9772857142857143	0.9042857142857142	0.8718571428571429	0.9633571428571429	0.957	0.6513571428571429	0.9597142857142857	0.7143571428571428	0.9687857142857143	0.6845714285714286	0.9615714285714285	0.6701428571428572	0.9531428571428572	0.669	0.9501428571428572	0.6739285714285714	0.9606428571428571	0.7056428571428571	0.7452142857142857	0.9480714285714286	0.6519285714285714	0.9600714285714286	0.69	0.9571428571428572	0.0	0.6405	0.9614285714285714	0.7787142857142857	0.9155	0.7116428571428571	0.9640714285714286	0.6950714285714286	0.9687857142857143	0.7186428571428571	0.9510714285714286	0.8610714285714286	0.9698571428571429	0.7372142857142857	0.9172142857142858	0.7586428571428572	0.9460714285714286	0.7812857142857143	0.9037142857142857	0.7232857142857143	0.9553571428571429	0.7359285714285714	0.9747857142857143	0.8216428571428571	0.928	0.6971428571428572	0.9690714285714286	0.7395	0.9680714285714286	0.7117142857142857	0.9709285714285715	0.9569285714285715	0.7049285714285715
PD9s	0.9650714285714286	0.6687857142857143	0.9673571428571428	0.6479285714285714	0.9269285714285714	0.8145714285714286	0.971	0.586	0.9759285714285715	0.5753571428571429	0.9656428571428571	0.6406428571428572	0.95	0.6293571428571428	0.9667142857142857	0.682	0.9795	0.877	0.709	0.9699285714285715	0.6047857142857143	0.9494285714285714	0.7666428571428572	0.9644285714285714	0.5729285714285715	0.9592142857142857	0.7502142857142857	0.9652142857142857	0.6219285714285714	0.9835	0.9768571428571429	0.8646428571428572	0.9902857142857143	0.6980714285714286	0.9741428571428571	0.8425714285714285	0.9879285714285714	0.5371428571428571	0.9802142857142857	0.6825	0.9889285714285714	0.651	0.9827142857142858	0.8420714285714286	0.9839285714285714	0.7680714285714285	0.9732857142857143	0.9505	0.9877857142857143	0.8282142857142857	0.9818571428571429	0.9676428571428571	0.48578571428571427	0.9698571428571429	0.6545	0.9712142857142857	0.5667857142857143	0.9783571428571428	0.5355714285714286	0.9808571428571429	0.5837142857142857	0.9702857142857143	0.5537142857142857	0.9763571428571428	0.6024285714285714	0.7106428571428571	0.9637857142857142	0.5211428571428571	0.9775714285714285	0.5762857142857143	0.9587857142857142	0.6405	0.0	0.9793571428571428	0.731	0.9666428571428571	0.6367142857142857	0.9735	0.5846428571428571	0.9842142857142857	0.7057142857142857	0.9620714285714286	0.8145	0.9741428571428571	0.7115	0.9275714285714286	0.6780714285714285	0.9335	0.7090714285714286	0.9655	0.6880714285714286	0.9702142857142857	0.7170714285714286	0.9703571428571428	0.7831428571428571	0.9778571428571429	0.6402857142857142	0.9700714285714286	0.6859285714285714	0.9735714285714285	0.6573571428571429	0.9695	0.9655714285714285	0.6150714285714286
W10f	0.8574285714285714	0.9937142857142857	0.8072857142857143	0.9955	0.9375714285714286	0.9947857142857143	0.8425	0.9808571428571429	0.7533571428571428	0.9935714285714285	0.8367857142857142	0.9732142857142857	0.9470714285714286	0.987	0.9355	0.9791428571428571	0.9212142857142858	0.844	0.9950714285714286	0.6792857142857143	0.9934285714285714	0.9487142857142857	0.9972857142857143	0.9351428571428572	0.9882142857142857	0.9464285714285714	0.9960714285714286	0.8484285714285714	0.9934285714285714	0.9097142857142857	0.8976428571428572	0.9802857142857143	0.9665	0.9789285714285715	0.9746428571428571	0.9940714285714286	0.8993571428571429	0.9649285714285715	0.9197142857142857	0.966	0.9072857142857143	0.9790714285714286	0.8884285714285715	0.9755	0.8674285714285714	0.9827142857142858	0.9485714285714286	0.9993571428571428	0.9717857142857143	0.9825714285714285	0.9004285714285715	0.8282142857142857	0.9835	0.9491428571428572	0.9931428571428571	0.9358571428571428	0.9926428571428572	0.9385714285714286	0.9821428571428571	0.945	0.9792857142857143	0.9212142857142858	0.9895714285714285	0.9366428571428571	0.973	0.9887857142857143	0.8262142857142857	0.9878571428571429	0.9507142857142857	0.9743571428571428	0.9273571428571429	0.9614285714285714	0.9793571428571428	0.0	0.9789285714285715	0.6245714285714286	0.9823571428571428	0.6951428571428572	0.9465	0.7435714285714285	0.99	0.6579285714285714	0.9955	0.7931428571428571	0.9692857142857143	0.8336428571428571	0.9927857142857143	0.8026428571428571	0.9661428571428572	0.6627142857142857	0.9899285714285714	0.8785	0.9896428571428572	0.9567142857142857	0.9319285714285714	0.6315714285714286	0.987	0.8996428571428572	0.93	0.7954285714285714	0.984	0.8963571428571429	0.7831428571428571	0.9777142857142858
W10s	0.98	0.7147857142857142	0.9793571428571428	0.7040714285714286	0.9388571428571428	0.8595	0.9885	0.7265	0.9835	0.6727857142857143	0.9772857142857143	0.7783571428571429	0.9635	0.6971428571428572	0.9872857142857143	0.7104285714285714	0.9887857142857143	0.8842857142857142	0.7641428571428571	0.9804285714285714	0.6814285714285714	0.9710714285714286	0.7050714285714286	0.9838571428571429	0.638	0.9797857142857143	0.7256428571428571	0.9693571428571428	0.6618571428571428	0.9934285714285714	0.9923571428571428	0.9534285714285714	0.9919285714285714	0.8706428571428572	0.9923571428571428	0.9577857142857142	0.9945	0.6712142857142858	0.9917142857142857	0.8225714285714286	0.9942142857142857	0.7987857142857143	0.993	0.9606428571428571	0.9900714285714286	0.9140714285714285	0.9897142857142858	0.9753571428571428	0.9920714285714286	0.9240714285714285	0.9874285714285714	0.982	0.7240714285714286	0.9883571428571428	0.7830714285714285	0.9916428571428572	0.6361428571428571	0.9884285714285714	0.7045	0.9857142857142858	0.7030714285714286	0.9861428571428571	0.6952142857142857	0.9877142857142858	0.7325714285714285	0.8171428571428572	0.9842142857142857	0.7131428571428572	0.9882857142857143	0.7695	0.9722857142857143	0.7787142857142857	0.731	0.9789285714285715	0.0	0.9702857142857143	0.6440714285714285	0.974	0.5991428571428571	0.9805714285714285	0.7336428571428572	0.9741428571428571	0.8102142857142857	0.9771428571428571	0.7439285714285714	0.9422857142857143	0.6720714285714285	0.9625714285714285	0.6922142857142857	0.9782142857142857	0.663	0.9852857142857143	0.6905714285714286	0.9905714285714285	0.7754285714285715	0.9812857142857143	0.6358571428571429	0.9862857142857143	0.6623571428571429	0.9806428571428571	0.7049285714285715	0.9845714285714285	0.9714285714285714	0.7041428571428572
W11f	0.7576428571428572	0.9822142857142857	0.7354285714285714	0.9896428571428572	0.8245714285714286	0.9918571428571429	0.6442857142857142	0.9675714285714285	0.6632857142857143	0.9830714285714286	0.6733571428571429	0.9653571428571428	0.8107142857142857	0.9767857142857143	0.8021428571428572	0.9655714285714285	0.8588571428571429	0.6797142857142857	0.988	0.5294285714285715	0.9799285714285715	0.8320714285714286	0.9917142857142857	0.8007142857142857	0.9786428571428571	0.7999285714285714	0.9885	0.6925714285714286	0.9777857142857143	0.9264285714285714	0.9165714285714286	0.9512142857142857	0.9608571428571429	0.9730714285714286	0.9615	0.9916428571428572	0.9280714285714285	0.9276428571428571	0.9306428571428571	0.9605714285714285	0.9078571428571428	0.9684285714285714	0.8891428571428571	0.9850714285714286	0.9142142857142858	0.9790714285714286	0.9424285714285714	0.9995714285714286	0.9562142857142857	0.9803571428571428	0.9108571428571428	0.7558571428571429	0.9758571428571429	0.8222142857142857	0.9842857142857143	0.8298571428571428	0.9847857142857143	0.911	0.9735	0.9296428571428571	0.967	0.8225	0.978	0.8744285714285714	0.9770714285714286	0.9832142857142857	0.6944285714285714	0.9776428571428571	0.8790714285714286	0.9650714285714286	0.9542857142857143	0.9155	0.9666428571428571	0.6245714285714286	0.9702857142857143	0.0	0.9683571428571428	0.5472857142857143	0.9395714285714286	0.6772857142857143	0.9848571428571429	0.5876428571428571	0.9882142857142857	0.8223571428571429	0.9546428571428571	0.6841428571428572	0.9872857142857143	0.6595714285714286	0.9524285714285714	0.5441428571428572	0.982	0.8045714285714286	0.9795714285714285	0.9085	0.8351428571428572	0.6213571428571428	0.9803571428571428	0.7621428571428571	0.9083571428571429	0.7114285714285714	0.9730714285714286	0.7624285714285715	0.5808571428571428	0.96
W11s	0.9814285714285714	0.605	0.9811428571428571	0.6176428571428572	0.9382142857142857	0.7867857142857143	0.9858571428571429	0.6256428571428572	0.986	0.5940714285714286	0.9801428571428571	0.6779285714285714	0.9635	0.6873571428571429	0.9843571428571428	0.7026428571428571	0.9902142857142857	0.8957142857142857	0.6692142857142858	0.982	0.5945714285714285	0.9687142857142857	0.7366428571428572	0.9814285714285714	0.5879285714285715	0.9744285714285714	0.682	0.9702857142857143	0.5807857142857142	0.9925714285714285	0.9919285714285714	0.9370714285714286	0.9925	0.8475714285714285	0.99	0.934	0.9953571428571428	0.6299285714285714	0.9922142857142857	0.7657857142857143	0.9952142857142857	0.7263571428571428	0.9898571428571429	0.9409285714285714	0.993	0.8935714285714286	0.987	0.9694285714285714	0.9948571428571429	0.8934285714285715	0.9895714285714285	0.979	0.6136428571428572	0.9848571428571429	0.6933571428571429	0.9875714285714285	0.5968571428571429	0.9891428571428571	0.6274285714285714	0.9877142857142858	0.6028571428571429	0.9842142857142857	0.6293571428571428	0.9840714285714286	0.6888571428571428	0.6990714285714286	0.9777857142857143	0.6265	0.9887857142857143	0.6625	0.9687857142857143	0.7116428571428571	0.6367142857142857	0.9823571428571428	0.6440714285714285	0.9683571428571428	0.0	0.9729285714285715	0.5023571428571428	0.9847142857142858	0.6722142857142858	0.973	0.812	0.981	0.704	0.9227857142857143	0.6581428571428571	0.9419285714285714	0.6765	0.9766428571428571	0.6595714285714286	0.9820714285714286	0.6627142857142857	0.9862142857142857	0.7522142857142857	0.9800714285714286	0.597	0.9844285714285714	0.5927857142857142	0.9808571428571429	0.5980714285714286	0.9799285714285715	0.9725	0.5957857142857143
W12f	0.8304285714285714	0.9857142857142858	0.8429285714285715	0.9916428571428572	0.9122857142857143	0.9922142857142857	0.7204285714285714	0.9686428571428571	0.7075714285714285	0.9852142857142857	0.6374285714285715	0.9716428571428571	0.9272857142857143	0.9800714285714286	0.9372142857142857	0.9800714285714286	0.9130714285714285	0.7409285714285714	0.9904285714285714	0.76	0.9845714285714285	0.9235	0.9937142857142857	0.9171428571428571	0.9817142857142858	0.9202142857142858	0.9910714285714286	0.5192857142857142	0.9815	0.9529285714285715	0.9492857142857143	0.9832142857142857	0.9803571428571428	0.9761428571428571	0.9857857142857143	0.9917142857142857	0.9514285714285714	0.9547857142857142	0.9509285714285715	0.9646428571428571	0.9451428571428572	0.9676428571428571	0.9302142857142857	0.9896428571428572	0.9492142857142857	0.9825714285714285	0.9705714285714285	0.9997857142857143	0.9775714285714285	0.9815714285714285	0.9412142857142857	0.8412857142857143	0.9792857142857143	0.9342857142857143	0.9862142857142857	0.953	0.9856428571428572	0.9308571428571428	0.9727142857142858	0.9279285714285714	0.966	0.9119285714285714	0.9762142857142857	0.9337142857142857	0.9807142857142858	0.9815	0.7861428571428571	0.9799285714285715	0.9290714285714285	0.9727142857142858	0.9337857142857143	0.9640714285714286	0.9735	0.6951428571428572	0.974	0.5472857142857143	0.9729285714285715	0.0	0.9405	0.4255	0.9835714285714285	0.49664285714285716	0.9915	0.8647142857142858	0.9636428571428571	0.7590714285714286	0.9895714285714285	0.4962857142857143	0.9550714285714286	0.6434285714285715	0.9852142857142857	0.8738571428571429	0.9814285714285714	0.9583571428571429	0.8740714285714286	0.43757142857142856	0.9805	0.8977857142857143	0.915	0.8352857142857143	0.9730714285714286	0.8678571428571429	0.5826428571428571	0.9765
